,Embassy,Embassy Latitude,Embassy Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
523,Santiago,-33.4221722,-70.6120543,Hotel Santiago Park Plaza,-33.423677155718,-70.60916407505192,Hotel
524,Santiago,-33.4221722,-70.6120543,MyTea,-33.420303,-70.60724,Bubble Tea Shop
525,Santiago,-33.4221722,-70.6120543,Starbucks,-33.419447073871886,-70.60885229525864,Coffee Shop
526,Santiago,-33.4221722,-70.6120543,Starbucks,-33.423414183170166,-70.60914506343754,Coffee Shop
527,Santiago,-33.4221722,-70.6120543,Park Suite Apartaments Lota,-33.42424535927467,-70.60800110068416,Hotel
528,Santiago,-33.4221722,-70.6120543,Valparaíso,-33.42457480726797,-70.60830946058337,Bathing Area
529,Santiago,-33.4221722,-70.6120543,Boulevard Lyon,-33.4254082650006,-70.60904436469063,Building
530,Santiago,-33.4221722,-70.6120543,Hotel Torremayor,-33.42464568280274,-70.60860358450782,Hotel
531,Santiago,-33.4221722,-70.6120543,Subway,-33.4236726949248,-70.60872008456003,Sandwich Place
532,Santiago,-33.4221722,-70.6120543,Park Lane,-33.42369248559022,-70.60910060216759,Restaurant
533,Santiago,-33.4221722,-70.6120543,La Piccola Italia,-33.42396762180792,-70.60918397484099,Italian Restaurant
534,Santiago,-33.4221722,-70.6120543,Hotel Cap Ducal,-33.42324744067208,-70.60698154318045,Hotel
535,Santiago,-33.4221722,-70.6120543,Café Doppio,-33.423423799215236,-70.60889295884736,Breakfast Spot
536,Santiago,-33.4221722,-70.6120543,Palta York,-33.422844997356876,-70.60764288494833,Salad Place
537,Santiago,-33.4221722,-70.6120543,Eurotel Las Condes Hotel Santiago,-33.425236058389466,-70.60973463028935,Hotel Bar
538,Santiago,-33.4221722,-70.6120543,Z&D Makers,-33.418363,-70.614596,Shoe Store
539,Kopenhagen ,55.72223810000001,12.5595906,Ryparkens Idrætsanlæg,55.719162414442415,12.561487147948995,Athletics & Sports
540,Kopenhagen ,55.72223810000001,12.5595906,Netto,55.72454380189119,12.562057485498087,Grocery Store
541,Kopenhagen ,55.72223810000001,12.5595906,Netto,55.71953124464245,12.555364822606457,Grocery Store
542,Kopenhagen ,55.72223810000001,12.5595906,Henrettelsespladsen,55.72429451206773,12.5648832321167,History Museum
543,Quito,-0.22985,-78.52495,Mcclains,-0.22890125432383546,-78.52545619010925,Beach Bar
544,Quito,-0.22985,-78.52495,ACHI BIZ SERVICES PTE. LTD.,-0.2308624696388186,-78.52646470069885,Business Service
545,Quito,-0.22985,-78.52495,Túnel San Roque,-0.22796749785058537,-78.52477448492682,Moving Target
546,Quito,-0.22985,-78.52495,Tin Lung,-0.2269138,-78.5238368,Asian Restaurant
547,Quito,-0.22985,-78.52495,Cima de la Libertad,-0.23142901227388035,-78.52185656042202,Historic Site
548,Addis Ababa ,9.018947,38.746032,Windy Hill Golf Course,9.018737,38.748956,Golf Course
549,Suva,-18.144302,178.426665,Governors Gourmet Coffee House & Restaurant,-18.144454502747728,178.4309162712496,Restaurant
550,Suva,-18.144302,178.426665,Daikoku,-18.143240491706873,178.42346618544573,Japanese Restaurant
551,Suva,-18.144302,178.426665,The Old Mill Cottage,-18.143924857549255,178.42399299144745,Indian Restaurant
552,Suva,-18.144302,178.426665,Cafe Thirty,-18.146251252609662,178.42904120949953,Café
553,Suva,-18.144302,178.426665,The Republic Of Cappuccino,-18.143240075557745,178.42348985194482,Café
554,Suva,-18.144302,178.426665,Contain Yourself,-18.142693693596318,178.42330664495887,Coffee Shop
555,Suva,-18.144302,178.426665,Holiday Inn,-18.14567193337931,178.4227056033108,Hotel
556,Suva,-18.144302,178.426665,O’Reilly’s Bar Fiji Islands,-18.141864772679533,178.4234595146224,Bar
557,Suva,-18.144302,178.426665,Traps Bar,-18.142778186505577,178.42363992773943,Bar
558,Suva,-18.144302,178.426665,Bad Dog Café,-18.14184730215018,178.42337722836191,Café
559,Suva,-18.144302,178.426665,Albert Park,-18.147115978960745,178.42485666275024,Park
560,Suva,-18.144302,178.426665,Maya Dhaba,-18.142496681804378,178.4234251563031,Indian Restaurant
561,Suva,-18.144302,178.426665,Tanoa Plaza Hotel,-18.143769920506056,178.42642919982285,Hotel
562,Suva,-18.144302,178.426665,Ashiyana's,-18.141895088831458,178.42322805809707,Indian Restaurant
563,Manila,14.5540025,121.0159098,Bondi&Bourke,14.552723401135864,121.0161931347616,Australian Restaurant
564,Manila,14.5540025,121.0159098,Little Tokyo,14.553791137748597,121.01442310370571,Japanese Restaurant
565,Manila,14.5540025,121.0159098,Izakaya Kikufuji,14.553679962000064,121.01383816219429,Japanese Restaurant
566,Manila,14.5540025,121.0159098,"The Curator, Coffee & Cocktails",14.554462587087835,121.01799433776185,Café
567,Manila,14.5540025,121.0159098,Toby's Estate Coffee Roasters,14.55461905150003,121.01667918012494,Coffee Shop
568,Manila,14.5540025,121.0159098,Legazpi Sunday Market,14.55514965678218,121.0161986579629,Farmers Market
569,Manila,14.5540025,121.0159098,Seryna,14.553363233511423,121.01447316165185,Japanese Restaurant
570,Manila,14.5540025,121.0159098,Purple Oven,14.554673318980281,121.01677378401908,Bakery
571,Manila,14.5540025,121.0159098,Armscor Shooting Range,14.554042195532078,121.0149442351929,Gun Range
572,Manila,14.5540025,121.0159098,Nautilus Dive & Sports Center,14.552254452982782,121.01617678265336,Sporting Goods Shop
573,Manila,14.5540025,121.0159098,KA.RA.DA Radisson,14.552580484941284,121.01750602914677,Spa
574,Manila,14.5540025,121.0159098,Izakaya Nihonbashitei,14.551333188329192,121.01580552468944,Japanese Restaurant
575,Manila,14.5540025,121.0159098,Touch and Heal,14.555641359525945,121.01766842099224,Massage Studio
576,Manila,14.5540025,121.0159098,Nail Spa,14.553689087885852,121.01732325928374,Spa
577,Manila,14.5540025,121.0159098,Stockton Place,14.553399176340703,121.01607538403367,New American Restaurant
578,Manila,14.5540025,121.0159098,Wildflour Café + Bakery,14.555582013356032,121.01813032432166,Café
579,Manila,14.5540025,121.0159098,Aida's Chicken,14.552448344232905,121.0143976096762,BBQ Joint
580,Manila,14.5540025,121.0159098,Starbucks,14.555574438296434,121.0164591931215,Coffee Shop
581,Manila,14.5540025,121.0159098,Hatsu Hana Tei,14.553660449175878,121.01372624436662,Sushi Restaurant
582,Manila,14.5540025,121.0159098,Yamazaki Bento,14.553403329468173,121.01431852139643,Japanese Restaurant
583,Manila,14.5540025,121.0159098,CrossFit 1229 - CFMNL,14.55341100976996,121.01775803283338,Gym
584,Manila,14.5540025,121.0159098,Gyumon Yakiniku,14.554641,121.01453,Japanese Restaurant
585,Manila,14.5540025,121.0159098,Johnny Air,14.552680071291675,121.01731914899851,Post Office
586,Manila,14.5540025,121.0159098,The Coffee Bean & Tea Leaf,14.555794581300797,121.01824037723102,Coffee Shop
587,Manila,14.5540025,121.0159098,Lágrima,14.551615358651604,121.01757168173282,Taco Place
588,Manila,14.5540025,121.0159098,Jyukai Japanese Restaurant,14.555077131753904,121.01416617450788,Japanese Restaurant
589,Manila,14.5540025,121.0159098,Hai Shin Lou,14.55126370447041,121.01698714080379,Chinese Restaurant
590,Manila,14.5540025,121.0159098,Yeu Sole and Body Spa,14.553217989880618,121.01843095304055,Spa
591,Manila,14.5540025,121.0159098,Your Local,14.556856013317278,121.01744465702761,Comfort Food Restaurant
592,Manila,14.5540025,121.0159098,Antipodean Coffee,14.554077,121.019094,Café
593,Manila,14.5540025,121.0159098,Hit Productions,14.554097061643164,121.01496222708344,Music Venue
594,Manila,14.5540025,121.0159098,Bliss Yoga Manila,14.557160954639516,121.01824288119104,Yoga Studio
595,Manila,14.5540025,121.0159098,Kashmir,14.551145488183609,121.01745716770536,Indian Restaurant
596,Manila,14.5540025,121.0159098,Washington Sycip Park,14.553719442060087,121.01818084716797,Park
597,Manila,14.5540025,121.0159098,Functional Fitness,14.555395364232066,121.0151134150003,Gym / Fitness Center
598,Manila,14.5540025,121.0159098,Nikkei,14.555620196591766,121.01820598607155,Sushi Restaurant
599,Manila,14.5540025,121.0159098,McDonald's,14.552941127955327,121.01496723086922,Fast Food Restaurant
600,Manila,14.5540025,121.0159098,The Spa,14.553136539333948,121.01953898201604,Spa
601,Manila,14.5540025,121.0159098,Yardstick Coffee,14.556813111369697,121.01724517219347,Coffee Shop
602,Manila,14.5540025,121.0159098,Unakichi,14.552553,121.014755,Japanese Restaurant
603,Manila,14.5540025,121.0159098,Pares Point,14.556507065374964,121.01323916090705,Restaurant
604,Manila,14.5540025,121.0159098,StoneLeaf,14.554869,121.014467,Spa
605,Manila,14.5540025,121.0159098,Nodasho,14.553778561761836,121.01440327245757,Japanese Restaurant
606,Manila,14.5540025,121.0159098,360 Fitness Club,14.555480591968646,121.0191718436158,Gym
607,Manila,14.5540025,121.0159098,Yamazaki,14.553365356162203,121.0143128445189,Japanese Restaurant
608,Manila,14.5540025,121.0159098,La Grotta Cucina Italiana,14.556737080415498,121.01769897875687,Italian Restaurant
609,Manila,14.5540025,121.0159098,Felicity Skin Care & Spa,14.552750422326115,121.01374580127936,Spa
610,Manila,14.5540025,121.0159098,AzuThai,14.551063983734606,121.01915502598983,Thai Restaurant
611,Manila,14.5540025,121.0159098,Dean & DeLuca,14.55737975748981,121.0178663729298,Café
612,Manila,14.5540025,121.0159098,Subway,14.55656115804888,121.01908687322658,Sandwich Place
613,Manila,14.5540025,121.0159098,Amici,14.551449342771535,121.0138992213766,Italian Restaurant
614,Manila,14.5540025,121.0159098,The Belle & Dragon,14.5558297471721,121.01943529503625,Gastropub
615,Manila,14.5540025,121.0159098,Bistro Pamana,14.554566098082008,121.02045610449025,Filipino Restaurant
616,Manila,14.5540025,121.0159098,Salad Stop!,14.555944310638969,121.01950178311886,Salad Place
617,Manila,14.5540025,121.0159098,Elorde Elite Boxing Gym,14.557000953654253,121.01712297865434,Boxing Gym
618,Manila,14.5540025,121.0159098,Kodanda Archery Range,14.552530825281254,121.01461942717513,Athletics & Sports
619,Manila,14.5540025,121.0159098,Shinjuku Home of Authentic Ramen,14.553565691966355,121.01379414572142,Ramen Restaurant
620,Manila,14.5540025,121.0159098,The Blind Pig,14.553423104462205,121.0160790298885,Cocktail Bar
621,Manila,14.5540025,121.0159098,Italianni's,14.552226222634776,121.0200462513771,Italian Restaurant
622,Manila,14.5540025,121.0159098,Ryuen Yakiniku,14.554887240881513,121.01481543211789,Japanese Restaurant
623,Manila,14.5540025,121.0159098,Auntie Anne's,14.553061143508065,121.01952148609469,Bakery
624,Manila,14.5540025,121.0159098,KitaYama Meatshop,14.552888992942941,121.01371533625561,Deli / Bodega
625,Manila,14.5540025,121.0159098,Choto Stop,14.553668208957315,121.01384431631175,Grocery Store
626,Manila,14.5540025,121.0159098,Naimas Taste of Home,14.55550847425837,121.01472983670136,Restaurant
627,Manila,14.5540025,121.0159098,Starbucks,14.5537264026313,121.01960002267573,Coffee Shop
628,Manila,14.5540025,121.0159098,Belle & Cat Nail and Wax Studio,14.557833571803775,121.01718507961421,Health & Beauty Service
629,Manila,14.5540025,121.0159098,House of Lasagna,14.556140206419578,121.01952266363982,Italian Restaurant
630,Manila,14.5540025,121.0159098,101 Hawker Food House,14.551461771216891,121.01453513270305,Asian Restaurant
631,Manila,14.5540025,121.0159098,Starbucks,14.557087888527485,121.01833936917863,Coffee Shop
632,Manila,14.5540025,121.0159098,Kagura Okonomi-yaki Restaurant,14.55382406074904,121.01439830780464,Okonomiyaki Restaurant
633,Manila,14.5540025,121.0159098,Army Navy Burger + Burrito,14.556347121338932,121.01944433358774,Burger Joint
634,Manila,14.5540025,121.0159098,Music 21 Plaza,14.556812077715957,121.01322770989098,Bar
635,Manila,14.5540025,121.0159098,Dance Theatre Arts,14.550948357847465,121.01352059521679,Dance Studio
636,Manila,14.5540025,121.0159098,Kuya J Restaurant,14.551081744467101,121.01318120956422,Filipino Restaurant
637,Manila,14.5540025,121.0159098,Vinyl on Vinyl,14.557026578896979,121.01325920628344,Art Gallery
638,Manila,14.5540025,121.0159098,Isaribi,14.554939,121.014792,Japanese Restaurant
639,Manila,14.5540025,121.0159098,GRINGO Chicken • Ribs • Friends,14.55608149410185,121.01990538876716,South American Restaurant
640,Manila,14.5540025,121.0159098,Local Edition Coffee & Tea,14.554540852038325,121.02035768207112,Café
641,Manila,14.5540025,121.0159098,Krispy Kreme Doughnuts,14.550890379377035,121.01349621937042,Donut Shop
642,Manila,14.5540025,121.0159098,Restoran Garuda,14.558386602547367,121.0154576826482,Indonesian Restaurant
643,Manila,14.5540025,121.0159098,Bond Urban Pub,14.552708395629747,121.01629993379277,Bar
644,Manila,14.5540025,121.0159098,Bunchums,14.553332297972451,121.01416730786735,Bar
645,Manila,14.5540025,121.0159098,Starbucks,14.551313397252661,121.01353953229389,Coffee Shop
646,Manila,14.5540025,121.0159098,Sen Lek Thai Noodle,14.555776092308802,121.01206444718045,Thai Restaurant
647,Manila,14.5540025,121.0159098,Dairy Queen,14.551199033135134,121.01355550352581,Ice Cream Shop
648,Manila,14.5540025,121.0159098,Lovers Pares,14.55225814580266,121.01178316959313,Diner
649,Manila,14.5540025,121.0159098,David's Salon,14.550912408552993,121.01352051761253,Cosmetics Shop
650,Manila,14.5540025,121.0159098,Emer's,14.553163428287109,121.01456342570455,Chinese Restaurant
651,Manila,14.5540025,121.0159098,AMF-Puyat Superbowl,14.553046742690785,121.01442047942895,Bowling Alley
652,Manila,14.5540025,121.0159098,Hana Japanese Restaurant,14.553533,121.014134,Japanese Restaurant
653,Manila,14.5540025,121.0159098,Yellow Cab Pizza Co.,14.552518158955614,121.01512043428599,Pizza Place
654,Manila,14.5540025,121.0159098,Walter Mart Supermarket,14.550956190258912,121.01349034044863,Market
655,Manila,14.5540025,121.0159098,Pizza Hut,14.554155593742948,121.01403951644897,Pizza Place
656,Manila,14.5540025,121.0159098,7-Eleven,14.555461999616357,121.01554904779668,Convenience Store
657,Manila,14.5540025,121.0159098,Walter Mart Cinemas,14.550934151342451,121.01351008845499,Movie Theater
658,Manila,14.5540025,121.0159098,Chatime,14.550983793150303,121.01351697121312,Bubble Tea Shop
659,Manila,14.5540025,121.0159098,Shakey's,14.552776273666767,121.01371873369996,Pizza Place
660,Manila,14.5540025,121.0159098,Pancake House,14.550884738500553,121.01357139123704,Diner
661,Manila,14.5540025,121.0159098,Pizza Hut,14.550908879266824,121.0135455019499,Pizza Place
662,Manila,14.5540025,121.0159098,National Book Store,14.550925912225594,121.01349812095145,Bookstore
663,Helsinki ,60.18728105,24.868059138067412,HSL 1410 Kuusiniementie,60.187082795755174,24.869586818089367,Bus Stop
664,Helsinki ,60.18728105,24.868059138067412,Laituri,60.18814,24.862505,Pier
665,Helsinki ,60.18728105,24.868059138067412,Sigurd Steniuksen puisto,60.18950003540393,24.874849319458008,Park
666,Budapest ,47.50971905,19.07623579877668,Benczúr Kert,47.51122884975923,19.077586002114042,Playground
667,Budapest ,47.50971905,19.07623579877668,Mamaison Hotel Andrassy Budapest,47.51198995337855,19.074181129672066,Hotel
668,Budapest ,47.50971905,19.07623579877668,Backstage Pub,47.51067359375575,19.07887443064956,Rock Club
669,Budapest ,47.50971905,19.07623579877668,Mandala Gerincjóga Központ,47.50654642073784,19.07832566849344,Yoga Studio
670,Budapest ,47.50971905,19.07623579877668,Deli Land,47.50892646950693,19.071003963657848,Deli / Bodega
671,Budapest ,47.50971905,19.07623579877668,Matinée,47.509165,19.07079,Coffee Shop
672,Budapest ,47.50971905,19.07623579877668,La Perle Noire,47.512241921945645,19.07401435994318,French Restaurant
673,Budapest ,47.50971905,19.07623579877668,Little Italy,47.506907,19.07168,Pizza Place
674,Budapest ,47.50971905,19.07623579877668,Gastronomia da Nandin,47.509048489592026,19.081319207405922,Gourmet Shop
675,Budapest ,47.50971905,19.07623579877668,Cat Café Pawsome,47.50805438277474,19.079207005830405,Pet Café
676,Budapest ,47.50971905,19.07623579877668,MagHáz étterem és teaház,47.51058697747888,19.071138029670927,Tea Room
677,Budapest ,47.50971905,19.07623579877668,Retro Étterem,47.512144174818225,19.07829937670101,Restaurant
678,Budapest ,47.50971905,19.07623579877668,Piroska Vendéglő,47.50820450364145,19.07953501379744,Hungarian Restaurant
679,Budapest ,47.50971905,19.07623579877668,Kelepce - Az ébredés!,47.51096290973521,19.070062933354148,Theme Park
680,Budapest ,47.50971905,19.07623579877668,Heineken Hungary,47.511287731690636,19.080289103856398,Brewery
681,Budapest ,47.50971905,19.07623579877668,dm,47.506092206887466,19.076115215938557,Cosmetics Shop
682,Budapest ,47.50971905,19.07623579877668,Szabad Bisztró,47.506719,19.071541,Gastropub
683,Budapest ,47.50971905,19.07623579877668,KOGART Galéria,47.512128984718,19.073512054472356,Art Gallery
684,Budapest ,47.50971905,19.07623579877668,Hotel Benczúr,47.511117394081474,19.07627820968628,Hotel
685,Budapest ,47.50971905,19.07623579877668,Zelnik István Délkelet-ázsiai Aranymúzeum,47.51214280083053,19.072936177253723,Art Museum
686,Budapest ,47.50971905,19.07623579877668,Baroque Hostel,47.50997001642067,19.081136137382483,Hostel
687,Budapest ,47.50971905,19.07623579877668,"KOGART Étterem, Kávézó és Kert",47.51216790786647,19.073540848809206,Café
688,Budapest ,47.50971905,19.07623579877668,Muskátli Étkezde,47.508537503211194,19.080210962657173,Diner
689,Budapest ,47.50971905,19.07623579877668,Mirage Medic Hotel Budapest,47.51340568698746,19.078048601198958,Hotel
690,Budapest ,47.50971905,19.07623579877668,Grand Guri Serház,47.50596,19.073633,Dive Bar
691,Budapest ,47.50971905,19.07623579877668,Kodály körönd,47.50969338610802,19.06999111175537,Plaza
692,Budapest ,47.50971905,19.07623579877668,Mini Ételbár,47.507222563052764,19.07718241757793,Fast Food Restaurant
693,Budapest ,47.50971905,19.07623579877668,Café Kara,47.51415881859758,19.07635260826059,Bar
694,Budapest ,47.50971905,19.07623579877668,Sommer Cukrászda,47.50747779911804,19.07152929798012,Dessert Shop
695,Budapest ,47.50971905,19.07623579877668,1956-os Emlékmű,47.51162828828769,19.08176064491272,Monument / Landmark
696,Budapest ,47.50971905,19.07623579877668,Cafe Frei,47.5115357187905,19.080182265688006,Coffee Shop
697,Budapest ,47.50971905,19.07623579877668,Da Vinci titkai,47.508059638050305,19.072024690922913,Theme Park
698,Budapest ,47.50971905,19.07623579877668,Andrássy 100 Étterem,47.51139377833892,19.07100320857799,Diner
699,Budapest ,47.50971905,19.07623579877668,Lövölde tér,47.507385179157346,19.07222270965576,Plaza
700,Budapest ,47.50971905,19.07623579877668,Benczúr Ház Étterem és Kávézó,47.51066264628333,19.075348921422833,Hungarian Restaurant
701,Budapest ,47.50971905,19.07623579877668,Hopp Ferenc Kelet-Ázsiai Művészeti Múzeum,47.511347478257974,19.073217809200287,Art Museum
702,Budapest ,47.50971905,19.07623579877668,Tej Pékáru Kávé Tea Grocery,47.50734199965991,19.077577305589138,Convenience Store
703,Budapest ,47.50971905,19.07623579877668,Platán Étterem,47.510906600628786,19.07981488463347,Hungarian Restaurant
704,Budapest ,47.50971905,19.07623579877668,SPAR,47.506174368327095,19.076746646661718,Supermarket
705,Budapest ,47.50971905,19.07623579877668,Lidl,47.5070783346872,19.0717061318905,Supermarket
706,Budapest ,47.50971905,19.07623579877668,Ötvenhatosok tere,47.51139639366155,19.08122420310974,Plaza
707,Budapest ,47.50971905,19.07623579877668,Lipóti Pékség,47.50947667356351,19.08215999615226,Bakery
708,Budapest ,47.50971905,19.07623579877668,Tücsök Papír,47.508767237264074,19.080227264880065,Gift Shop
709,Budapest ,47.50971905,19.07623579877668,Bajza utca (M1),47.51130943291258,19.072431921958923,Metro Station
710,Budapest ,47.50971905,19.07623579877668,La Lune Cafe,47.508964,19.081368,Breakfast Spot
711,New Delhi,28.6040793,77.18982609999998,Al Kauser,28.60540082768645,77.1879618851896,BBQ Joint
712,New Delhi,28.6040793,77.18982609999998,Amreli,28.60660862201083,77.18863147340966,Café
713,New Delhi,28.6040793,77.18982609999998,Jakoi,28.605238831243323,77.18758137955673,Northeast Indian Restaurant
714,New Delhi,28.6040793,77.18982609999998,Sanadige,28.601969,77.18702,Karnataka Restaurant
715,New Delhi,28.6040793,77.18982609999998,Amour Bistro,28.60156938620385,77.1859231921711,Café
716,New Delhi,28.6040793,77.18982609999998,Olive Beach Diplomat,28.60647062152314,77.1887039637332,Hotel Bar
717,New Delhi,28.6040793,77.18982609999998,Lázeez Affaire,28.602236717164363,77.18604379463075,Indian Restaurant
718,New Delhi,28.6040793,77.18982609999998,Moti Mahal Delux,28.601676978648637,77.18710603142988,Indian Restaurant
719,New Delhi,28.6040793,77.18982609999998,Gyarah Murti | ग्यारह मूर्ति (Gyarah Murti),28.60644954104488,77.18799131034864,Sculpture Garden
720,New Delhi,28.6040793,77.18982609999998,Sidewok,28.602500263583092,77.18642151786061,Asian Restaurant
721,New Delhi,28.6040793,77.18982609999998,FEZ Restaurant,28.602451108885393,77.1863227351158,Moroccan Restaurant
722,New Delhi,28.6040793,77.18982609999998,Fujiya,28.601525919378172,77.18612899813306,Chinese Restaurant
723,New Delhi,28.6040793,77.18982609999998,nU.Delhi QBA,28.601497649829902,77.1863323770446,Pub
724,New Delhi,28.6040793,77.18982609999998,Assam Bhavan,28.60551346032831,77.18776669091206,Restaurant
725,New Delhi,28.6040793,77.18982609999998,Diplomat Hotel New Delhi,28.606479280005026,77.18858093434622,Hotel
726,New Delhi,28.6040793,77.18982609999998,Hotel Diplomatic,28.60600300286378,77.18750276253066,Hotel
727,Baghdad,33.319590000000005,44.386390000000006,Royal Tulip Hotel (فندق زهرة التوليب - الرشيد سابقا),33.31621,44.389317,Hotel
728,Baghdad,33.319590000000005,44.386390000000006,Al Rashid Hotel,33.31606672557752,44.38926534627763,Bed & Breakfast
729,Baghdad,33.319590000000005,44.386390000000006,كراج العلاوي للنقل الدولي,33.322906745739,44.38743094697458,Bus Station
730,Baghdad,33.319590000000005,44.386390000000006,فندق الرشيد,33.31625695574301,44.3895070979793,Bed & Breakfast
731,Tehran,35.69439000000001,51.42151,National Jewelry Museum of Iran | موزه جواهرات ملی ایران (موزه جواهرات ملی ایران),35.69357691516233,51.419816209756675,History Museum
732,Tehran,35.69439000000001,51.42151,Parvaneh Parking | پارکینگ پروانه (پارکینگ پروانه),35.69410971983856,51.42165012660052,Parking
733,Tehran,35.69439000000001,51.42151,Bahar Traffic | بهار ترافیک (بهار ترافیک),35.69416279514925,51.421492379687685,Ice Cream Shop
734,Tehran,35.69439000000001,51.42151,Jom'eh Bazaar | جمعه بازار (جمعه بازار),35.6928829942483,51.42169185083114,Flea Market
735,Tehran,35.69439000000001,51.42151,Momtaz Restaurant | رستوران ممتاز,35.69402,51.421558,Persian Restaurant
736,Tehran,35.69439000000001,51.42151,Bahar Traffic | بهارترافیک (بهارترافیک),35.69469650766316,51.4214154901842,Juice Bar
737,Tehran,35.69439000000001,51.42151,Rio Coffee | قهوه ریو (قهوه ریو),35.694677695531894,51.41950072893766,Coffee Shop
738,Tehran,35.69439000000001,51.42151,Markazi Pastry Shop | کافه قنادی مرکزی,35.69328,51.424141,Pastry Shop
739,Tehran,35.69439000000001,51.42151,Pak Sandwich | ساندویچ پاک (ساندویچ پاک),35.696108537196245,51.42339526753754,Sandwich Place
740,Tehran,35.69439000000001,51.42151,پاساژ سه دهنه,35.692596,51.423565,Fabric Shop
741,Tehran,35.69439000000001,51.42151,Parker Latifi | پارکر لطیفی (پارکر لطیفی),35.69495594266273,51.417132310880206,Stationery Store
742,Tehran,35.69439000000001,51.42151,Manouchehri Bazaar | بازار منوچهری (بازار منوچهری),35.69718677262306,51.42338024357251,Market
743,Tehran,35.69439000000001,51.42151,Sepah Salar Plaza | باغ سپه سالار (باغ سپه سالار),35.693762363629844,51.42587522774788,Pedestrian Plaza
744,Tehran,35.69439000000001,51.42151,Sahar Bakery | نان سحر (نان سحر),35.69295942407394,51.42575433193261,Bakery
745,Tehran,35.69439000000001,51.42151,Golha 2 Hookah Bar | سفره خانه گلها ۲ (سفره خانه گلها ۲),35.69017740034019,51.41970331920065,Hookah Bar
746,Tehran,35.69439000000001,51.42151,تئاتر تهران | Tehran Theatre,35.69032433939877,51.422697790398736,Amphitheater
747,Tehran,35.69439000000001,51.42151,Khoshbin Restaurant | رستوران خوشبین (رستوران خوشبین),35.696962611838195,51.425252952150466,Gilaki Restaurant
748,Tehran,35.69439000000001,51.42151,VadinKooK (وادین‌کوک),35.693665,51.423172,Clothing Store
749,Tehran,35.69439000000001,51.42151,Havas Kalleh Pacheh | طباخی هوس,35.692705648912934,51.42603414352097,Tabbakhi
750,Tehran,35.69439000000001,51.42151,موزه بانک ملی ایران | Iran National Bank Museum,35.692142,51.41986,Museum
751,Tehran,35.69439000000001,51.42151,Dejahang Studio | استودیو دژآهنگ (استودیو دژآهنگ),35.694302,51.416097,Recording Studio
752,Tehran,35.69439000000001,51.42151,Delsey,35.69726,51.423668,Luggage Store
753,Tehran,35.69439000000001,51.42151,پاساژ چهل ستون,35.697027,51.420607,Antique Shop
754,Tehran,35.69439000000001,51.42151,Eivan Café (كافه ايوان),35.696601983127856,51.422798345483805,Café
755,Tehran,35.69439000000001,51.42151,110 Pirozhki | پیراشکی پزی ۱۱۰,35.693077983115224,51.42400415157366,Donut Shop
756,Tehran,35.69439000000001,51.42151,مرکز خرید باغ سپه سالار,35.69384973068917,51.42602651968492,Antique Shop
757,Tehran,35.69439000000001,51.42151,چرچيل- پشت سفارت انگليس(بورس لباس و پوشاك),35.69778325735219,51.4188986914439,Boutique
758,Tehran,35.69439000000001,51.42151,سالن چهارسو,35.69121066985428,51.4186424037019,Art Gallery
759,Tehran,35.69439000000001,51.42151,هتل مرکزی|hotel markazi,35.69565236355827,51.42351129590536,Roof Deck
760,Tehran,35.69439000000001,51.42151,Naderi Café | کافه نادری (کافه نادری),35.69482158563226,51.41649464788438,Café
761,Tehran,35.69439000000001,51.42151,Delsey | دلسی,35.69761423526099,51.42509719850189,Leather Goods Store
762,Tehran,35.69439000000001,51.42151,لوازم آرايش ژاندارك,35.69707003120504,51.42153851336791,Cosmetics Shop
763,Tehran,35.69439000000001,51.42151,رستوران شماعیان | Shamaeian Restaurant (رستوران شماعیان),35.69517134971986,51.419621428261365,Persian Restaurant
764,Tehran,35.69439000000001,51.42151,Sina Shopping Center | پاساژ سينا,35.6963901125,51.42076449637069,Shopping Mall
765,Tehran,35.69439000000001,51.42151,Kuwaitis Shopping Center | پاساژ کویتی‌ها (پاساژ کویتی‌ها),35.69505333245292,51.42048856320669,Shopping Mall
766,Tehran,35.69439000000001,51.42151,Hafez Hotel,35.69083830627364,51.41883718229464,Hotel
767,Tehran,35.69439000000001,51.42151,Mocca Coffee | قهوه مُکا (قهوه مُکا),35.695049,51.416345,Chocolate Shop
768,Tehran,35.69439000000001,51.42151,پاساژ مرجان,35.697050664656715,51.42262631937693,Cosmetics Shop
769,Tehran,35.69439000000001,51.42151,Istanbul Crossroad | چهارراه استانبول (چهارراه استانبول),35.69475473491745,51.41979217529297,Intersection
770,Tehran,35.69439000000001,51.42151,فست فود دومینو ۴,35.695026,51.41998,Fast Food Restaurant
771,Tehran,35.69439000000001,51.42151,sarafi zarin | صرافي زرين,35.694091,51.419946,Currency Exchange
772,Tehran,35.69439000000001,51.42151,Olympic Currency Exchange | صرافی المپیک (صرافی المپیک),35.69421411995554,51.41999048842616,Currency Exchange
773,Tehran,35.69439000000001,51.42151,بازار لوستر تهران,35.696365,51.423549,Lighting Store
774,Tehran,35.69439000000001,51.42151,Sa'di Crossroad | چهارراه سعدی (چهارراه سعدی),35.693271685036386,51.42432710064388,Intersection
775,Tehran,35.69439000000001,51.42151,Ferdoosi Shopping Center,35.698185,51.419308,Shopping Mall
776,Rome,41.9103896,12.4934629,San Marco,41.90966701933581,12.491760849952698,Pizza Place
